k_per_nm,state_1_eV,state_2_eV
0,2.9411581380879994,3.0610228581580006
0.0023154768301333001,2.9411611482198001,3.0610254930553498
0.0046309536602667,2.9411700704864003,3.0610330318433001
0.0069464304904000001,2.9411849412634492,3.0610455981453497
0.0092619073205332993,2.9412057602666497,3.0610631917928504
0.011577384150666999,2.9412325270977995,3.0610858125496505
0.0138928609808,2.9412652412451994,3.0611134601120003
0.016208337810933001,2.9413039020835496,3.0611461341087005
0.018523814641067001,2.9413485088738991,3.0611838341011501
0.020839291471199999,2.9413990675331991,3.0612265835557007
0.023154768301332999,2.9414555709050489,3.0612743599794503
0.025470245131466999,2.9415180173268993,3.0613271606662997
0.0277857219616,2.9415864056059497,3.0613849849070998
0.030101198791733001,2.9416607344364998,3.0614478319254501
0.032416675621867001,2.9417410023995991,3.0615157008777003
0.034732152452000002,2.94182720796395,3.0615885908531504
0.037047629282133003,2.94191934948525,3.0616665008740003
0.039363106112267003,2.9420174252070002,3.0617494298954999
0.041678582942399997,2.9421214332604002,3.0618373768059501
0.043994059772532998,2.9422313716644499,3.0619303404269007
0.046309536602666998,2.942347238326299,3.06202831951305
0.048625013432799999,2.9424690310416999,3.0621313127525505
0.050940490262933,2.9425967474946493,3.0622393187669501
0.053255967093067,2.9427303852581002,3.0623523361112501
0.055571443923200001,2.9428699417941004,3.0624703632743002
0.057886920753333002,2.9430154144540497,3.0625933986785001
0.060202397583467002,2.9431668004787497,3.0627214406803005
0.062517874413600003,2.943324096999099,3.0628544875699002
0.064833351243733003,2.9434873010360496,3.0629925375718998
0.067148828073867003,2.9436564095011999,3.0631355888449003
0.069464304904000004,2.9438314191965498,3.0632836394819996
0.071779781734133005,2.9440123268156997,3.0634366875106003
0.074095258564267005,2.9441991289433496,3.0635947308931004
0.076410735394400006,2.9443918220560494,3.0637577675264001
0.078726212224532993,2.9445904025228495,3.0639257952424503
0.081041689054666993,2.9447948666048998,3.0640988118082997
0.083357165884799994,2.9450052104565501,3.0642768149261506
0.085672642714932995,2.9452214301251498,3.0644598022337504
0.087988119545066995,2.9454435215520496,3.0646477713044002
0.090303596375199996,2.9456714805724999,3.0648407196470502
0.092619073205332997,2.945905302916449,3.0650386447067999
0.094934550035466997,2.9461449842086997,3.0652415438646501
0.097250026865599998,2.9463905199694,3.0654494144380497
0.099565503695732999,2.9466419056145998,3.0656622536808498
0.10188098052587,2.9468991364567003,3.0658800587835002
0.104196457356,2.9471622077047499,3.0661028268737502
0.10651193418613,2.9474311144651004,3.0663305550157998
0.10882741101627,2.947705851741949,3.0665632402116496
0.1111428878464,2.9479864144374499,3.0668008794005499
