x[nm]                E_4[eV]              Psi^2_4_lh1[nm^-1/2]
7.1142317671146      1.4167478423565      1.416750602336
7.260978922993       1.4167478423565      1.4171388152736
7.4003918486039      1.4167478423565      1.4167850555147
7.532837099151       1.4167478423565      1.4167502080169
7.6586629098899      1.4167478423565      1.4168423483829
7.7782001117354      1.4167478423565      1.4170597124303
7.891763001107       1.4167478423565      1.4173972058123
7.9996501663019      1.4167478423565      1.4178516983324
8.1021452725658      1.4167478423565      1.4184222280606
8.1995178079279      1.4167478423565      1.419109323616
8.2920237917592      1.4167478423565      1.4199145588906
8.3799064479186      1.4167478423565      1.4208402028316
8.4633968442558      1.4167478423565      1.421889098843
8.5427145001525      1.4167478423565      1.4230653997258
8.6180679636999      1.4167478423565      1.4243787466757
8.6896553600291      1.4167478423565      1.4257965953727
8.7576649122373      1.4167478423565      1.4273003197918
8.8222754362784      1.4167478423565      1.4288780022288
8.8836568111193      1.4167478423565      1.4305155534832
8.9419704253995      1.4167478423565      1.432198322148
8.9973696017656      1.4167478423565      1.4339117560201
9.05                 1.4167478423565      1.4356418419327
9.1                  1.4167478423565      1.4373754401624
9.15                 1.4167478423565      1.4391932895096
9.2                  1.4167478423565      1.4410909470528
9.25                 1.4167478423565      1.4430628152724
9.3                  1.4167478423565      1.4451022236445
9.35                 1.4167478423565      1.4472015863639
9.4                  1.4167478423565      1.4493526611335
9.45                 1.4167478423565      1.4515469385995
9.5                  1.4167478423565      1.4537761986779
9.55                 1.4167478423565      1.4560332791402
9.6                  1.4167478423565      1.4583131142873
9.65                 1.4167478423565      1.460621738061
9.7                  1.4167478423565      1.4629649761868
9.75                 1.4167478423565      1.4653388207105
9.8                  1.4167478423565      1.4677397239085
9.85                 1.4167478423565      1.4701644653524
9.9                  1.4167478423565      1.4726100569466
9.95                 1.4167478423565      1.4750736752591
10                   1.4167478423565      1.4775526134511
10.05                1.4167478423565      1.4800442472724
10.1                 1.4167478423565      1.4825460111457
10.15                1.4167478423565      1.4850553814851
10.2                 1.4167478423565      1.4875698652053
10.25                1.4167478423565      1.490086991958
10.3                 1.4167478423565      1.4926043090483
10.35                1.4167478423565      1.4951193782849
10.4                 1.4167478423565      1.4976297742271
10.45                1.4167478423565      1.5001330834483
10.5                 1.4167478423565      1.5026269045403
10.55                1.4167478423565      1.5051088486617
10.6                 1.4167478423565      1.5075765404881
10.65                1.4167478423565      1.510027619461
10.7                 1.4167478423565      1.5124597412597
10.75                1.4167478423565      1.5148705794404
10.8                 1.4167478423565      1.5172578272009
10.85                1.4167478423565      1.51961919924
10.9                 1.4167478423565      1.5219524336858
10.95                1.4167478423565      1.5242552940751
